Numurs,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
1828,2017,9.5,9.4,3,4,122,120,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1829,2017,9.5,9.4,3,5,140,120,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1830,2017,9.5,9.4,3,6,144,120,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1831,2017,9.5,9.4,3,1,90,120,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1832,2022,9.4,9.9,1,2,58,37,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1833,2023,9.8,9.7,1,2,69,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1834,2023,9.8,9.7,1,3,73,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1835,2023,9.8,9.7,1,4,77,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1836,2023,9.8,9.7,1,1,65,52,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1837,2016,8.4,8.5,0,2,48,25,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1838,2016,8.4,8.5,0,2,63,16,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1839,2016,8.4,8.5,0,3,66,16,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1840,2016,8.4,8.5,0,1,33,16,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1841,2020,9.4,9.5,1,3,70,25,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
1842,2022,8.1,8.4,1,2,42,45,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1843,2022,8.1,8.4,1,3,43,45,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1844,2022,8.1,8.4,1,4,45,45,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1845,2022,8.1,8.4,1,1,41,45,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1846,2013,9.4,9.5,0,2,45,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1847,2013,9.4,9.5,0,2,50,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1848,2013,9.4,9.5,0,5,70,60,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1849,2019,9.4,9.4,3,2,85,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1850,2019,9.4,9.4,3,3,86,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1851,2019,9.4,9.4,3,4,98,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1852,2019,9.4,9.4,3,5,108,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1853,2019,9.4,9.4,3,6,157,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1854,2019,9.4,9.4,3,7,187,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1855,2019,9.4,9.4,3,8,213,95,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1856,2015,7.6,7.6,0,2,45,24,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1857,2015,7.6,7.6,0,1,35,24,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1858,2015,7.6,7.6,0,2,50,24,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1859,2015,7.6,7.6,0,1,40,24,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1860,2015,7.6,7.6,0,2,60,27,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1861,2015,7.6,7.6,0,1,50,27,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
1862,2019,9.4,9.5,1,2,58,41,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1863,2019,9.4,9.5,1,4,63,41,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1864,2022,9,9,2,2,85,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1865,2022,9,9,2,3,88,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1866,2022,9,9,2,4,90,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1867,2022,9,9,2,5,95,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1868,2022,9,9,2,6,99,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1869,2022,9,9,2,7,104,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1870,2019,7.9,9,1,2,52,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1871,2019,7.9,9,1,3,72,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1872,2019,7.9,9,1,4,142,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1873,2019,7.9,9,1,1,32,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1874,2019,9.4,9.6,0,2,100,60,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1875,2019,9.4,9.6,0,6,150,75,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1876,2023,9.9,9.6,1,2,86,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1877,2023,9.9,9.6,1,3,90,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1878,2023,9.9,9.6,1,4,95,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1879,2023,9.9,9.6,1,1,81,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1880,2021,9.8,9.7,1,2,100,35,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1881,2021,9.8,9.7,1,3,107,35,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1882,2022,9.4,9.7,1,2,70,20,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1883,2022,9.4,9.7,1,1,63,20,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1884,2018,9.3,8.8,1,2,39,29,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1885,2018,9.3,8.8,1,1,34,29,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1886,2019,9.6,9.3,2,2,153,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1887,2019,9.6,9.3,2,3,181,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1888,2019,9.6,9.3,2,4,200,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1889,2019,9.6,9.3,2,5,219,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1890,2019,9.6,9.3,2,6,237,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1891,2023,10,10,4,10,370,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1892,2023,10,10,4,11,383,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1893,2023,10,10,4,12,397,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1894,2023,10,10,4,13,410,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1895,2023,10,10,4,14,423,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1896,2023,10,10,4,15,436,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1897,2023,10,10,4,16,449,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1898,2023,10,10,4,17,462,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1899,2023,10,10,4,18,475,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1900,2022,8.9,9,2,3,56,55,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1901,2022,8.9,9,2,4,65,55,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1902,2023,9.9,9.9,1,2,72,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1903,2023,9.9,9.9,1,3,78,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1904,2023,9.9,9.9,1,4,83,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1905,2023,9.9,9.9,1,2,72,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1906,2023,9.9,9.9,1,3,78,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1907,2023,9.9,9.9,1,4,83,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
1908,2023,9.1,8.2,1,2,78,37,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1909,2019,9.3,9.7,1,2,45,33,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1910,2017,9.5,9.3,0,2,45,29,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1911,2017,9.5,9.3,0,3,65,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1912,2019,9.6,9.7,0,2,65,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1913,2019,9.6,9.7,0,2,75,24,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1914,2019,9.6,9.7,1,2,95,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1915,2019,9.6,9.7,1,3,105,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1916,2019,9.6,9.7,1,4,115,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1917,2019,9.6,9.7,1,2,105,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1918,2019,9.6,9.7,1,3,110,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1919,2019,9.6,9.7,1,4,115,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1920,2014,9.1,8.9,2,2,100,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1921,2014,9.1,8.9,2,3,110,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1922,2014,9.1,8.9,2,3,118,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1923,2014,9.1,8.9,2,4,120,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1924,2014,9.1,8.9,2,4,126,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1925,2014,9.1,8.9,2,5,130,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1926,2014,9.1,8.9,2,6,133,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1927,2014,9.1,8.9,2,6,140,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1928,2014,9.1,8.9,3,2,107,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1929,2014,9.1,8.9,3,3,117,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1930,2014,9.1,8.9,3,4,127,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1931,2014,9.1,8.9,3,5,137,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1932,2014,9.1,8.9,3,6,147,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1933,2019,9.6,9.5,1,1,100,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1934,2019,9.6,9.5,1,1,105,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1935,2019,9.6,9.5,1,1,124,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1936,2019,9.3,9.7,1,2,45,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1937,2019,9.3,9.7,1,1,40,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1938,2012,9.8,9.8,1,2,75,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1939,2012,9.8,9.8,1,3,86,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1940,2012,9.8,9.8,1,4,105,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1941,2012,9.8,9.8,1,5,119,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1942,2012,9.8,9.8,1,6,125,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1943,2013,9,9.2,1,2,52,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1944,2013,9,9.2,1,3,57,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1945,2013,9,9.2,2,3,80,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1946,2013,9,9.2,2,4,85,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1947,2018,9.7,9.7,1,2,90,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1948,2018,9.7,9.7,1,3,115,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1949,2018,9.7,9.7,1,4,140,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1950,2020,9.3,9.3,0,2,45,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1951,2020,9.3,9.3,0,1,41,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1952,2023,9.7,9.3,0,4,53,34,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1953,2023,9.3,9.6,0,2,70,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1954,2020,8.3,8.3,1,2,29,25,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1955,2020,8.3,8.3,1,4,38,60,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1956,2020,8.3,8.3,2,6,43,70,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1957,2020,8.3,8.3,2,8,43,120,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1958,2015,9.4,9.9,1,2,70,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1959,2015,9.4,9.9,1,3,77,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1960,2015,9.4,9.9,1,1,63,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1961,2015,9.4,9.9,1,2,73,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1962,2015,9.4,9.9,1,3,80,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1963,2015,9.4,9.9,1,1,66,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1964,2015,9.4,9.9,1,2,80,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1965,2015,9.4,9.9,1,3,88,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1966,2015,9.4,9.9,1,1,72,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1967,2015,9.4,9.9,1,2,100,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1968,2015,9.4,9.9,1,1,90,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1969,2015,9.4,9.9,1,2,105,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1970,2015,9.4,9.9,1,3,116,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1971,2015,9.4,9.9,1,1,95,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1972,2020,9.6,9.8,1,2,60,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1973,2020,9.6,9.8,1,1,45,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1974,2020,9.6,9.8,1,2,75,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1975,2020,9.6,9.8,1,3,97,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1976,2020,9.6,9.8,1,4,112,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1977,2020,9.6,9.8,1,5,127,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1978,2020,9.6,9.8,1,1,60,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1979,2015,8.4,9.3,0,2,40,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1980,2012,8.9,9.4,0,4,60,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1981,2023,9.7,9.9,1,2,60,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1982,2023,9.7,9.9,1,3,72,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1983,2023,9.5,9.7,1,3,114,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1984,2014,8.5,8.4,0,2,46,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1985,2014,8.5,8.4,0,1,48,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1986,2014,8.5,8.4,0,2,55,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1987,2014,8.5,8.4,0,1,58,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1988,2014,8.5,8.4,0,2,63,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1989,2014,8.5,8.4,0,3,72,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1990,2014,8.5,8.4,0,1,69,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1991,2018,9,8.9,1,2,43,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1992,2018,9,8.9,1,3,53,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1993,2020,9.6,9.9,1,2,182,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1994,2020,9.6,9.9,1,3,202,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1995,2020,9.6,9.9,1,2,202,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1996,2020,9.6,9.9,1,3,222,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1997,2021,9.7,9.7,1,2,119,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1998,2021,9.7,9.7,1,3,126,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1999,2021,9.7,9.7,1,4,140,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2000,2021,9.7,9.7,1,1,112,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2001,2016,7.9,8.5,0,3,70,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2002,2016,7.9,8.5,0,2,70,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2003,2016,7.9,8.5,0,2,70,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2004,2016,7.9,8.5,0,2,90,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2005,2016,7.9,8.5,0,3,80,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2006,2016,7.9,8.5,0,4,80,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2007,2017,9.2,9.3,1,2,80,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2008,2017,9.2,9.3,1,3,85,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2009,2017,9.2,9.3,1,4,100,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,2017,9.2,9.3,1,1,65,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2011,2022,8.5,8.7,0,2,49,16,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2012,2022,8.5,8.7,0,2,49,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2013,2022,8.5,8.7,0,1,41,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2014,2021,9.5,9.5,1,7,290,120,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2015,2017,9.5,9.6,0,4,95,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2016,2017,9.5,9.6,0,5,100,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2017,2017,9,9.7,1,2,80,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2018,2017,9,9.7,1,2,70,20,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2019,2017,9,9.7,1,2,70,28,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2020,2017,9,9.7,1,2,100,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2021,2017,9,9.7,1,4,110,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2022,2017,9,9.7,1,2,120,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2023,2017,9,9.7,1,3,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2024,2017,9,9.7,1,4,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2025,2017,8.9,9.5,2,2,37,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2026,2017,8.9,9.5,2,3,40,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2027,2017,8.9,9.5,2,4,47,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2028,2017,8.9,9.5,2,1,35,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2029,2017,9.6,9.7,1,2,70,38,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2030,2016,9.3,9.7,1,2,80,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2031,2016,9.3,9.7,1,3,100,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2032,2016,9.3,9.7,1,4,120,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2033,2016,9.3,9.7,3,4,120,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2034,2016,9.3,9.7,3,5,140,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2035,2016,9.3,9.7,3,6,160,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2036,2016,9.3,9.7,3,7,180,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2037,2017,9.4,9.5,1,2,75,22,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2038,2017,9.4,9.5,1,2,85,22,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2039,2017,9.4,9.5,1,2,80,20,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2040,2017,9.4,9.5,1,2,89,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2041,2017,9.4,9.5,1,3,99,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2042,2017,9.4,9.5,1,2,100,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2043,2017,9.4,9.5,1,3,110,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2044,2017,9.4,9.5,1,4,120,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2045,2017,9.4,9.5,1,2,85,29,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2046,2021,9.5,9.5,2,2,60,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2047,2021,9.5,9.5,2,4,78,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2048,2022,9.6,9.9,1,2,70,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2049,2022,9.6,9.9,1,2,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2050,2022,9.6,9.9,1,3,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2051,2022,9.6,9.9,1,1,65,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2052,2023,9.7,8.9,1,3,52,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2053,2023,9.7,8.9,1,4,62,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2054,2010,8.8,8.4,0,2,160,45,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
2055,2016,8.7,8.7,1,3,55,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2056,2016,8.7,8.7,1,2,50,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2057,2016,8.7,8.7,3,8,80,63,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2058,2005,8.9,9.7,0,2,172,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2059,2005,8.9,9.7,0,2,192,19,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2060,2005,8.9,9.7,0,1,166,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2061,2005,8.9,9.7,0,1,177,19,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2062,2005,8.9,9.7,0,2,186,24,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2063,2005,8.9,9.7,0,2,206,24,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2064,2005,8.9,9.7,0,1,180,24,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2065,2005,8.9,9.7,0,1,191,24,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2066,2005,8.9,9.7,0,2,216,27,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
2067,2005,8.9,9.7,0,2,236,27,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
