Nosaukums,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
Elen White Apartment,2019,9.4,9.5,1,2,58,41,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Elen White Apartment,2019,9.4,9.5,1,4,63,41,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,2,85,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,3,88,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,4,90,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,5,95,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,6,99,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Guest House 'Selgas', Engure",2022,9,9,2,7,104,50,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
DvīņuMājas Vintage B&B,2019,7.9,9,1,2,52,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
DvīņuMājas Vintage B&B,2019,7.9,9,1,3,72,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
DvīņuMājas Vintage B&B,2019,7.9,9,1,4,142,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
DvīņuMājas Vintage B&B,2019,7.9,9,1,1,32,32,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
Kempings Kalnavoti,2019,9.4,9.6,0,2,100,60,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Kempings Kalnavoti,2019,9.4,9.6,0,6,150,75,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Wolf Cottage,2023,9.9,9.6,1,2,86,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Wolf Cottage,2023,9.9,9.6,1,3,90,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Wolf Cottage,2023,9.9,9.6,1,4,95,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Wolf Cottage,2023,9.9,9.6,1,1,81,25,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Design apartments Jūrmāja,2021,9.8,9.7,1,2,100,35,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Design apartments Jūrmāja,2021,9.8,9.7,1,3,107,35,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bērzlejas2,2022,9.4,9.7,1,2,70,20,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Bērzlejas3,2022,9.4,9.7,1,1,63,20,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Melīna,2018,9.3,8.8,1,2,39,29,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Melīna,2018,9.3,8.8,1,1,34,29,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Brīvdienu māja Saule,2019,9.6,9.3,2,2,153,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Saule,2019,9.6,9.3,2,3,181,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Saule,2019,9.6,9.3,2,4,200,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Saule,2019,9.6,9.3,2,5,219,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Saule,2019,9.6,9.3,2,6,237,90,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,10,370,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,11,383,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,12,397,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,13,410,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,14,423,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,15,436,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,16,449,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,17,462,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Holiday home Migliņas,2023,10,10,4,18,475,170,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Elen,2022,8.9,9,2,3,56,55,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Elen,2022,8.9,9,2,4,65,55,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,2,72,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,3,78,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,4,83,33,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,2,72,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,3,78,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
Three By The Sea apartments at Albatross Home,2023,9.9,9.9,1,4,83,35,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"Kolka, Latvia",2023,9.1,8.2,1,2,78,37,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Atbrīvošanas aleja 80,2019,9.3,9.7,1,2,45,33,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Lauvas Līcis,2017,9.5,9.3,0,2,45,29,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Lauvas Līcis,2017,9.5,9.3,0,3,65,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,0,2,65,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,0,2,75,24,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,2,95,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,3,105,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,4,115,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,2,105,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,3,110,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cesis Boulevard Apartments,2019,9.6,9.7,1,4,115,41,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,2,100,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,3,110,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,3,118,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,4,120,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,4,126,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,5,130,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,6,133,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,2,6,140,55,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,3,2,107,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,3,3,117,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,3,4,127,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,3,5,137,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Sonia Apartments,2014,9.1,8.9,3,6,147,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Simple & Elegant Apartment,2019,9.6,9.5,1,1,100,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Simple & Elegant Apartment,2019,9.6,9.5,1,1,105,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Simple & Elegant Apartment,2019,9.6,9.5,1,1,124,64,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Gulbju māja - Swan house,2019,9.3,9.7,1,2,45,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
Gulbju māja - Swan house,2019,9.3,9.7,1,1,40,12,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
Estere,2012,9.8,9.8,1,2,75,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Estere,2012,9.8,9.8,1,3,86,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Estere,2012,9.8,9.8,1,4,105,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Estere,2012,9.8,9.8,1,5,119,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Estere,2012,9.8,9.8,1,6,125,80,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Ķērpji,2013,9,9.2,1,2,52,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Ķērpji,2013,9,9.2,1,3,57,45,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Ķērpji,2013,9,9.2,2,3,80,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Ķērpji,2013,9,9.2,2,4,85,75,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Mednieki Kalvene,2018,9.7,9.7,1,2,90,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Mednieki Kalvene,2018,9.7,9.7,1,3,115,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Mednieki Kalvene,2018,9.7,9.7,1,4,140,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
B&B Sandra,2020,9.3,9.3,0,2,45,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
B&B Sandra,2020,9.3,9.3,0,1,41,40,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Apartment Sanita,2023,9.7,9.3,0,4,53,34,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Wake nams ar pirtiņu,2023,9.3,9.6,0,2,70,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Butterfly House,2020,8.3,8.3,1,2,29,25,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
Butterfly House,2020,8.3,8.3,1,4,38,60,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
Butterfly House,2020,8.3,8.3,2,6,43,70,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
Butterfly House,2020,8.3,8.3,2,8,43,120,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,2,70,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,3,77,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,1,63,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,2,73,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,3,80,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,1,66,40,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,2,80,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,3,88,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,1,72,50,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,2,100,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,1,90,33,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,2,105,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,3,116,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Apartments Vitenberg,2015,9.4,9.9,1,1,95,43,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,2,60,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,1,45,29,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,2,75,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,3,97,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,4,112,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,5,127,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Center Apartments Tukums,2020,9.6,9.8,1,1,60,47,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
Marigolds,2015,8.4,9.3,0,2,40,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Kempings Sniedzes,2012,8.9,9.4,0,4,60,22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Cēsu apartamenti,2023,9.7,9.9,1,2,60,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Cēsu apartamenti,2023,9.7,9.9,1,3,72,31,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Atpūtas vieta Jaunkārkliņi,2023,9.5,9.7,1,3,114,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,2,46,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,1,48,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,2,55,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,1,58,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,2,63,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,3,72,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Janne Hotel,2014,8.5,8.4,0,1,69,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Z - apartment,2018,9,8.9,1,2,43,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Z - apartment,2018,9,8.9,1,3,53,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dream Boutique Apartments,2020,9.6,9.9,1,2,182,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Dream Boutique Apartments,2020,9.6,9.9,1,3,202,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Dream Boutique Apartments,2020,9.6,9.9,1,2,202,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Dream Boutique Apartments,2020,9.6,9.9,1,3,222,65,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"Brīvdienu māja ar pirti ""Strautkalni""",2021,9.7,9.7,1,2,119,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"Brīvdienu māja ar pirti ""Strautkalni""",2021,9.7,9.7,1,3,126,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"Brīvdienu māja ar pirti ""Strautkalni""",2021,9.7,9.7,1,4,140,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"Brīvdienu māja ar pirti ""Strautkalni""",2021,9.7,9.7,1,1,112,40,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
Hotel Zaķīši,2016,7.9,8.5,0,3,70,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hotel Zaķīši,2016,7.9,8.5,0,2,70,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hotel Zaķīši,2016,7.9,8.5,0,2,70,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hotel Zaķīši,2016,7.9,8.5,0,2,90,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hotel Zaķīši,2016,7.9,8.5,0,3,80,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hotel Zaķīši,2016,7.9,8.5,0,4,80,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Pirts namiņš Zvaniņi,2017,9.2,9.3,1,2,80,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pirts namiņš Zvaniņi,2017,9.2,9.3,1,3,85,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pirts namiņš Zvaniņi,2017,9.2,9.3,1,4,100,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pirts namiņš Zvaniņi,2017,9.2,9.3,1,1,65,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Birzītes 5,2022,8.5,8.7,0,2,49,16,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Birzītes 6,2022,8.5,8.7,0,2,49,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Birzītes 7,2022,8.5,8.7,0,1,41,15,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Atpūtas komplekss ''Klintis'',2021,9.5,9.5,1,7,290,120,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Camping Oskalns,2017,9.5,9.6,0,4,95,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Camping Oskalns,2017,9.5,9.6,0,5,100,36,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,2,80,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,2,70,20,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,2,70,28,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,2,100,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,4,110,27,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,2,120,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,3,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Colonel Suites & Apartments,2017,9,9.7,1,4,132,63,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Sofija apartamenti,2017,8.9,9.5,2,2,37,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Sofija apartamenti,2017,8.9,9.5,2,3,40,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Sofija apartamenti,2017,8.9,9.5,2,4,47,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Sofija apartamenti,2017,8.9,9.5,2,1,35,45,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
A9A (Audēju 9 apartamenti),2017,9.6,9.7,1,2,70,38,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,1,2,80,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,1,3,100,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,1,4,120,60,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,3,4,120,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,3,5,140,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,3,6,160,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Vējciems,2016,9.3,9.7,3,7,180,115,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
Villa Vanilla,2017,9.4,9.5,1,2,75,22,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,2,85,22,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,2,80,20,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,2,89,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,3,99,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,2,100,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,3,110,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,4,120,42,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Villa Vanilla,2017,9.4,9.5,1,2,85,29,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
Hannah,2021,9.5,9.5,2,2,60,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Hannah,2021,9.5,9.5,2,4,78,41,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Pils Parka Apartamenti,2022,9.6,9.9,1,2,70,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Pils Parka Apartamenti,2022,9.6,9.9,1,2,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Pils Parka Apartamenti,2022,9.6,9.9,1,3,80,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Pils Parka Apartamenti,2022,9.6,9.9,1,1,65,40,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Refurnished Apartment in Rucava,2023,9.7,8.9,1,3,52,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Refurnished Apartment in Rucava,2023,9.7,8.9,1,4,62,48,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Annas Hotel - Design Hotel Spa Restaurant,2010,8.8,8.4,0,2,160,45,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1
Apartamenti Jēkabpilī,2016,8.7,8.7,1,3,55,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartamenti Jēkabpilī,2016,8.7,8.7,1,2,50,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartamenti Jēkabpilī,2016,8.7,8.7,3,8,80,63,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,172,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,192,19,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,166,19,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,177,19,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,186,24,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,206,24,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,180,24,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,191,24,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,216,27,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,2,236,27,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,210,27,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
Grand Palace Hotel - The Leading Hotels of the World,2005,8.9,9.7,0,1,221,27,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
